system	doc	doc_id	seg_id	rater	source	target	category	severity
default	moedict_select	1003	1		臺灣在夏天出產很多香甜的水果，例如芒果、荔枝和香瓜。	臺灣佇熱天有真濟芳甜的水果，親像檨仔、荔枝佮<v>西瓜</v>。	Accuracy/Mistranslation	Major
default	moedict_select	1004	0		這棵玉蘭已經結花蕾了，不用多久花就會一朵朵接續著開。	這欉玉蘭仔已經<v>開花</v>矣，無偌久花就會一蕊一蕊接紲開。	Accuracy/Mistranslation	Major
default	moedict_select	1004	1		這棵玉蘭已經結花蕾了，不用多久花就會一朵朵接續著開。	這欉玉蘭仔已經開花矣，<v>無偌久</v>花就會一蕊一蕊接紲開。	Style/Awkward	Minor
default	moedict_select	1004	2		這棵玉蘭已經結花蕾了，不用多久花就會一朵朵接續著開。	這欉玉蘭仔已經開花矣，無偌久花就會一蕊一蕊<v>接紲</v>開。	Purity	Minor
default	moedict_select	1005	0		以前的人要有一件衣服穿，需要自己織布製衣，非常麻煩。	古早人<v>若</v>欲有一領衫通穿，著愛家己做，真費氣。	Accuracy/Addition	Minor
default	moedict_select	1005	1		以前的人要有一件衣服穿，需要自己織布製衣，非常麻煩。	古早人若欲有一領衫通穿，著愛家己<v>做</v>，真費氣。	Accuracy/Omission	Minor
default	moedict_select	1006	0		他邊走邊玩手機，沒有留意往來的車輛，差點被車子撞到。	伊<v>沿路行路閣咧</v>耍手機仔，無張持來去車水馬龍，險予車挵著。	Style/Awkward	Minor
default	moedict_select	1006	1		他邊走邊玩手機，沒有留意往來的車輛，差點被車子撞到。	伊沿路行路閣咧耍手機仔，無<v>張持</v>來去車水馬龍，險予車挵著。	Purity	Minor
default	moedict_select	1006	2		他邊走邊玩手機，沒有留意往來的車輛，差點被車子撞到。	伊沿路行路閣咧耍手機仔，無張持<v>來去車水馬龍</v>，險予車挵著。	Accuracy/Mistranslation	Minor
default	moedict_select	1007	0		自己的孩子沒教好，老是丟人現眼，還敢罵鄰居的孩子沒家教，當然會被人挖苦諷刺，人家說「自取其辱」就是這樣。	家己的囡仔無教好，不時都予人<v>看衰</v>，閣敢嫌人的囝孫仔無教示，自然會去予人笑詼，人講「家己種番薯，毋通嫌番薯爛」就是按呢。	Accuracy/Mistranslation	Minor
default	moedict_select	1007	1		自己的孩子沒教好，老是丟人現眼，還敢罵鄰居的孩子沒家教，當然會被人挖苦諷刺，人家說「自取其辱」就是這樣。	家己的囡仔無教好，不時都予人看衰，閣敢<v>嫌</v>人的囝孫仔無教示，自然會去予人笑詼，人講「家己種番薯，毋通嫌番薯爛」就是按呢。	Accuracy/Mistranslation	Minor
default	moedict_select	1007	2		自己的孩子沒教好，老是丟人現眼，還敢罵鄰居的孩子沒家教，當然會被人挖苦諷刺，人家說「自取其辱」就是這樣。	家己的囡仔無教好，不時都予人看衰，閣敢嫌<v>人的囝孫仔</v>無教示，自然會去予人笑詼，人講「家己種番薯，毋通嫌番薯爛」就是按呢。	Accuracy/Mistranslation	Major
default	moedict_select	1007	3		自己的孩子沒教好，老是丟人現眼，還敢罵鄰居的孩子沒家教，當然會被人挖苦諷刺，人家說「自取其辱」就是這樣。	家己的囡仔無教好，不時都予人看衰，閣敢嫌人的囝孫仔<v>無教示</v>，自然會去予人笑詼，人講「家己種番薯，毋通嫌番薯爛」就是按呢。	Accuracy/Mistranslation	Major
default	moedict_select	1007	4		自己的孩子沒教好，老是丟人現眼，還敢罵鄰居的孩子沒家教，當然會被人挖苦諷刺，人家說「自取其辱」就是這樣。	家己的囡仔無教好，不時都予人看衰，閣敢嫌人的囝孫仔無教示，<v>自然</v>會去予人笑詼，人講「家己種番薯，毋通嫌番薯爛」就是按呢。	Style/Awkward	Minor
default	moedict_select	1007	5		自己的孩子沒教好，老是丟人現眼，還敢罵鄰居的孩子沒家教，當然會被人挖苦諷刺，人家說「自取其辱」就是這樣。	家己的囡仔無教好，不時都予人看衰，閣敢嫌人的囝孫仔無教示，自然會去予人<v>笑詼</v>，人講「家己種番薯，毋通嫌番薯爛」就是按呢。	Accuracy/Mistranslation	Minor
default	moedict_select	1007	6		自己的孩子沒教好，老是丟人現眼，還敢罵鄰居的孩子沒家教，當然會被人挖苦諷刺，人家說「自取其辱」就是這樣。	家己的囡仔無教好，不時都予人看衰，閣敢嫌人的囝孫仔無教示，自然會去予人笑詼，人講「<v>家己種番薯，毋通嫌番薯爛</v>」就是按呢。	Accuracy/Mistranslation	Major
default	moedict_select	1008	0		我們老闆會用殺雞儆猴的方法管理部下，讓人感覺不太舒服。	阮頭家會用刣雞教猴的<v>步數</v>來管部下去，予人小可仔袂爽快。	Accuracy/Mistranslation	Major
default	moedict_select	1008	1		我們老闆會用殺雞儆猴的方法管理部下，讓人感覺不太舒服。	阮頭家會用刣雞教猴的步數來管部下<v>去</v>，予人小可仔袂爽快。	Fluency/Grammar	Minor
default	moedict_select	1008	2		我們老闆會用殺雞儆猴的方法管理部下，讓人感覺不太舒服。	阮頭家會用刣雞教猴的步數來管部下去，<v>予人</v>小可仔袂爽快。	Accuracy/Omission	Minor
default	moedict_select	1009	0		他那個兒子好像木頭人，每次問他事情都不會稍微回應一下。	伊彼个後生若柴頭尪仔仝款，逐擺問伊代誌<v>攏袂</v>振動一下。	Accuracy/Omission	Minor
default	moedict_select	1009	1		他那個兒子好像木頭人，每次問他事情都不會稍微回應一下。	伊彼个後生若柴頭尪仔仝款，逐擺問伊代誌攏袂<v>振動</v>一下。	Accuracy/Mistranslation	Major
default	moedict_select	1010	0		他雖然是清寒家庭出身，但是他不認命，拼到最終出人頭地。	伊雖<v>罔</v>是散赤家庭出身，毋過伊毋認命，拚甲尾仔有成就。	Fluency/Spelling	Minor
default	moedict_select	1010	1		他雖然是清寒家庭出身，但是他不認命，拼到最終出人頭地。	伊雖罔是散赤家庭出身，毋過伊毋認命，拚<v>甲尾仔</v>有成就。	Style/Awkward	Minor
default	moedict_select	1010	2		他雖然是清寒家庭出身，但是他不認命，拼到最終出人頭地。	伊雖罔是散赤家庭出身，毋過伊毋認命，拚甲尾仔<v>有成就</v>。	Accuracy/Mistranslation	Minor
default	moedict_select	1011	0		散會時，我們準備了三、四百塊鳳梨酥，在大門口送給客人。	散會的時，阮<v>攢</v>三、四百个王梨酥，佇大門口送人客。	Accuracy/Omission	Minor
default	moedict_select	1011	1		散會時，我們準備了三、四百塊鳳梨酥，在大門口送給客人。	散會的時，阮攢三、四百<v>个</v>王梨酥，佇大門口送人客。	Purity	Minor
default	moedict_select	1011	2		散會時，我們準備了三、四百塊鳳梨酥，在大門口送給客人。	散會的時，阮攢三、四百个王梨<v>酥</v>，佇大門口送人客。	Purity	Minor
default	moedict_select	1011	3		散會時，我們準備了三、四百塊鳳梨酥，在大門口送給客人。	散會的時，阮攢三、四百个王梨酥，佇大門<v>口</v>送人客。	Accuracy/Addition	Minor
default	moedict_select	1011	4		散會時，我們準備了三、四百塊鳳梨酥，在大門口送給客人。	散會的時，阮攢三、四百个王梨酥，佇大門口<v>送</v>人客。	Accuracy/Omission	Minor
default	moedict_select	1012	0		他生性比較懶散，如果不經常督促他，工作進度會被耽誤到。	伊<v>生做</v>較荏，若無定定共伊督促，工課會予伊拖屎連。	Accuracy/Mistranslation	Major
default	moedict_select	1012	1		他生性比較懶散，如果不經常督促他，工作進度會被耽誤到。	伊生做較<v>荏</v>，若無定定共伊督促，工課會予伊拖屎連。	Accuracy/Omission	Major
default	moedict_select	1012	2		他生性比較懶散，如果不經常督促他，工作進度會被耽誤到。	伊生做較荏，若無定定共伊<v>督促</v>，工課會予伊拖屎連。	Purity	Minor
default	moedict_select	1012	3		他生性比較懶散，如果不經常督促他，工作進度會被耽誤到。	伊生做較荏，若無定定共伊督促，<v>工課</v>會予伊拖屎連。	Accuracy/Omission	Major
default	moedict_select	1012	4		他生性比較懶散，如果不經常督促他，工作進度會被耽誤到。	伊生做較荏，若無定定共伊督促，工課會予伊<v>拖屎連</v>。	Style/Awkward	Minor
default	moedict_select	1013	0		他長得挺斯文，很有內涵的樣子，不過一開口就原形畢露了。	伊生做真斯文，有<v>內才</v>，毋過一下開喙就現出原形矣。	Fluency/Spelling	Minor
default	moedict_select	1013	1		他長得挺斯文，很有內涵的樣子，不過一開口就原形畢露了。	伊生做真斯文，有內才，毋過一下開喙就<v>現出原形矣</v>。	Purity	Minor
default	moedict_select	1014	0		我國小畢業，考上初中，可惜沒有錢可以註冊，就去當學徒。	<v>阮</v>國小出業，考牢國中，可惜無錢通註冊，就去做學仔工。	Accuracy/Mistranslation	Major
default	moedict_select	1014	1		我國小畢業，考上初中，可惜沒有錢可以註冊，就去當學徒。	阮國小出業，考牢<v>國中</v>，可惜無錢通註冊，就去做學仔工。	Terminology/Inappropriate	Minor
default	moedict_select	1014	2		我國小畢業，考上初中，可惜沒有錢可以註冊，就去當學徒。	阮國小出業，考牢國中，可惜無錢通註冊，就去<v>做學仔工</v>。	Style/Awkward	Minor
default	moedict_select	1015	0		前幾天你要搬家，你舅舅特地請假來幫你搬，你非但沒有感謝他，還嫌他笨手笨腳，你這個外甥真是「占盡你舅舅的便宜」。	頂日仔恁欲徙厝，恁阿舅專工請假來共你鬥搬，你毋但無感謝伊，閣嫌伊<v>戇大呆</v>，你這个小表兄真正是「食人夠夠」。	Accuracy/Mistranslation	Major
default	moedict_select	1015	1		前幾天你要搬家，你舅舅特地請假來幫你搬，你非但沒有感謝他，還嫌他笨手笨腳，你這個外甥真是「占盡你舅舅的便宜」。	頂日仔恁欲徙厝，恁阿舅專工請假來共你鬥搬，你毋但無感謝伊，閣嫌伊戇大呆，你這个<v>小表兄</v>真正是「食人夠夠」。	Accuracy/Mistranslation	Major
default	moedict_select	1015	2		前幾天你要搬家，你舅舅特地請假來幫你搬，你非但沒有感謝他，還嫌他笨手笨腳，你這個外甥真是「占盡你舅舅的便宜」。	頂日仔恁欲徙厝，恁阿舅專工請假來共你鬥搬，你毋但無感謝伊，閣嫌伊戇大呆，你這个小表兄真正是「<v>食人夠夠</v>」。	Accuracy/Mistranslation	Major
default	moedict_select	1016	0		百貨公司常會在年底打折大拍賣，俗語說：「貪小便宜反敗家。」我們不要貪求東西便宜就拚命買，否則，到時財產會完蛋。	百貨公司定定佇年尾咧<v>拍折</v>，俗語講：「食緊挵破碗。」咱毋通為著物件俗就烏白買，若無，到時錢財就了了矣。	Accuracy/Omission	Minor
default	moedict_select	1016	1		百貨公司常會在年底打折大拍賣，俗語說：「貪小便宜反敗家。」我們不要貪求東西便宜就拚命買，否則，到時財產會完蛋。	百貨公司定定佇年尾咧拍折，俗語講：「<v>食緊挵破碗</v>。」咱毋通為著物件俗就烏白買，若無，到時錢財就了了矣。	Accuracy/Mistranslation	Major
default	moedict_select	1016	2		百貨公司常會在年底打折大拍賣，俗語說：「貪小便宜反敗家。」我們不要貪求東西便宜就拚命買，否則，到時財產會完蛋。	百貨公司定定佇年尾咧拍折，俗語講：「食緊挵破碗。」咱毋通為著物件俗就<v>烏白買</v>，若無，到時錢財就了了矣。	Style/Awkward	Minor
default	moedict_select	1017	0		他平常就很會吹牛和說謊，看他說得頭頭是道，我們都知道沒有一句是真的，真的是「兔脣者吃米粉──被看得一清二楚」。	伊<v>平常時</v>就足𠢕歕雞胿佮講白賊，看伊講甲喙角全波，咱攏知影無一句是真的，真正是「大舌鳥食飯，予人看破跤手」。	Purity	Minor
default	moedict_select	1017	1		他平常就很會吹牛和說謊，看他說得頭頭是道，我們都知道沒有一句是真的，真的是「兔脣者吃米粉──被看得一清二楚」。	伊平常時就足𠢕<v>歕雞胿</v>佮講白賊，看伊講甲喙角全波，咱攏知影無一句是真的，真正是「大舌鳥食飯，予人看破跤手」。	Terminology/Inappropriate	Minor
default	moedict_select	1017	2		他平常就很會吹牛和說謊，看他說得頭頭是道，我們都知道沒有一句是真的，真的是「兔脣者吃米粉──被看得一清二楚」。	伊平常時就足𠢕歕雞胿佮講白賊，看伊講甲喙角<v>全波</v>，咱攏知影無一句是真的，真正是「大舌鳥食飯，予人看破跤手」。	Fluency/Spelling	Minor
default	moedict_select	1017	3		他平常就很會吹牛和說謊，看他說得頭頭是道，我們都知道沒有一句是真的，真的是「兔脣者吃米粉──被看得一清二楚」。	伊平常時就足𠢕歕雞胿佮講白賊，看伊講甲喙角全波，咱攏知影無一句是真的，真正是「<v>大舌鳥</v>食飯，予人看破跤手」。	Accuracy/Mistranslation	Major
default	moedict_select	1017	4		他平常就很會吹牛和說謊，看他說得頭頭是道，我們都知道沒有一句是真的，真的是「兔脣者吃米粉──被看得一清二楚」。	伊平常時就足𠢕歕雞胿佮講白賊，看伊講甲喙角全波，咱攏知影無一句是真的，真正是「大舌鳥食<v>飯</v>，予人看破跤手」。	Accuracy/Mistranslation	Minor
default	moedict_select	1017	5		他平常就很會吹牛和說謊，看他說得頭頭是道，我們都知道沒有一句是真的，真的是「兔脣者吃米粉──被看得一清二楚」。	伊平常時就足𠢕歕雞胿佮講白賊，看伊講甲喙角全波，咱攏知影無一句是真的，真正是「大舌鳥食飯，<v>予人看破跤手</v>」。	Accuracy/Mistranslation	Minor
default	moedict_select	1018	0		他自從中風以後，就像洩了氣的氣球一般，失去了人生的目標。	伊自中風了後，就<v>若像</v>消風的皮球仝款，失去人生的方向矣。	Style/Awkward	Minor
default	moedict_select	1018	1		他自從中風以後，就像洩了氣的氣球一般，失去了人生的目標。	伊自中風了後，就若像消風的<v>皮球</v>仝款，失去人生的方向矣。	Accuracy/Mistranslation	Major
default	moedict_select	1018	2		他自從中風以後，就像洩了氣的氣球一般，失去了人生的目標。	伊自中風了後，就若像消風的皮球仝款，失去人生的<v>方向</v>矣。	Accuracy/Mistranslation	Major
default	moedict_select	1019	0		阿菊很服輸，他老公欠錢跑路，他自己拼命賺錢替他老公還債。	阿菊仔<v>足𠢕</v>輸，𪜶翁欠數走代先，伊家己拍拚趁錢來鬥還𪜶翁的數。	Terminology/Inappropriate	Minor
default	moedict_select	1019	1		阿菊很服輸，他老公欠錢跑路，他自己拼命賺錢替他老公還債。	阿菊仔足𠢕輸，𪜶翁欠數<v>走代先</v>，伊家己拍拚趁錢來鬥還𪜶翁的數。	Fluency/Grammar	Major
default	moedict_select	1019	2		阿菊很服輸，他老公欠錢跑路，他自己拼命賺錢替他老公還債。	阿菊仔足𠢕輸，𪜶翁欠數走代先，伊家己拍拚<v>趁錢</v>來鬥還𪜶翁的數。	Accuracy/Omission	Minor
default	moedict_select	1019	3		阿菊很服輸，他老公欠錢跑路，他自己拼命賺錢替他老公還債。	阿菊仔足𠢕輸，𪜶翁欠數走代先，伊家己拍拚趁錢<v>來鬥還</v>𪜶翁的數。	Style/Awkward	Minor
default	moedict_select	1019	4		阿菊很服輸，他老公欠錢跑路，他自己拼命賺錢替他老公還債。	阿菊仔足𠢕輸，𪜶翁欠數走代先，伊家己拍拚趁錢來鬥還𪜶翁<v>的</v>數。	Purity	Minor
default	moedict_select	1020	0		老師跟我說：「你還年輕，日子還很長，該為前途打算一下。」	<v>先生</v>講：「你猶少年，日子嘛真長，著愛替將來想看覓咧。」	Accuracy/Mistranslation	Major
default	moedict_select	1020	1		老師跟我說：「你還年輕，日子還很長，該為前途打算一下。」	先生<v>講</v>：「你猶少年，日子嘛真長，著愛替將來想看覓咧。」	Accuracy/Omission	Major
default	moedict_select	1020	2		老師跟我說：「你還年輕，日子還很長，該為前途打算一下。」	先生講：「你猶少年，日子<v>嘛真</v>長，著愛替將來想看覓咧。」	Style/Awkward	Minor
default	moedict_select	1020	3		老師跟我說：「你還年輕，日子還很長，該為前途打算一下。」	先生講：「你猶少年，日子嘛真長，著愛替<v>將來</v>想看覓咧。」	Terminology/Inappropriate	Minor
default	moedict_select	1020	4		老師跟我說：「你還年輕，日子還很長，該為前途打算一下。」	先生講：「你猶少年，日子嘛真長，著愛替將來<v>想看覓咧</v>。」	Accuracy/Mistranslation	Minor
default	moedict_select	1021	0		現代網路方便進步，有很多人在臉書上面跟人認識、培養感情。	<v>現此時</v>網路利便進步，有足濟人佇面冊頂懸佮人相捌、培養感情。	Accuracy/Mistranslation	Minor
default	moedict_select	1021	1		現代網路方便進步，有很多人在臉書上面跟人認識、培養感情。	現此時網路<v>利便</v>進步，有足濟人佇面冊頂懸佮人相捌、培養感情。	Terminology/Inappropriate	Minor
default	moedict_select	1021	2		現代網路方便進步，有很多人在臉書上面跟人認識、培養感情。	現此時網路利便進步，有足濟人佇面冊頂懸佮人相捌、<v>培養感情</v>。	Purity	Minor
default	moedict_select	1022	0		現在事機敗露了，自己不承擔，還硬要賴給別人，實在沒道理。	<v>現此時</v>代誌走精去矣，家己毋認輸，閣欲共人牽拖，有影無理。	Purity	Minor
default	moedict_select	1022	1		現在事機敗露了，自己不承擔，還硬要賴給別人，實在沒道理。	現此時代誌<v>走精去</v>矣，家己毋認輸，閣欲共人牽拖，有影無理。	Accuracy/Mistranslation	Major
default	moedict_select	1022	2		現在事機敗露了，自己不承擔，還硬要賴給別人，實在沒道理。	現此時代誌走精去矣，家己毋<v>認輸</v>，閣欲共人牽拖，有影無理。	Accuracy/Mistranslation	Major
default	moedict_select	1022	3		現在事機敗露了，自己不承擔，還硬要賴給別人，實在沒道理。	現此時代誌走精去矣，家己毋認輸，閣<v>欲</v>共人牽拖，有影無理。	Accuracy/Omission	Minor
default	moedict_select	1022	4		現在事機敗露了，自己不承擔，還硬要賴給別人，實在沒道理。	現此時代誌走精去矣，家己毋認輸，閣欲<v>共人牽拖</v>，有影無理。	Style/Awkward	Minor
default	moedict_select	1022	5		現在事機敗露了，自己不承擔，還硬要賴給別人，實在沒道理。	現此時代誌走精去矣，家己毋認輸，閣欲共人牽拖，<v>有影</v>無理。	Style/Awkward	Minor
default	moedict_select	1023	0		三噸半的貨車扣除車身重量，可以載運大約一千五百公斤的貨。	三噸半的<v>車仔</v>扣掉車身重，會當載差不多一千五百斤的貨。	Accuracy/Mistranslation	Major
default	moedict_select	1023	1		三噸半的貨車扣除車身重量，可以載運大約一千五百公斤的貨。	三噸半的車仔<v>扣掉</v>車身重，會當載差不多一千五百斤的貨。	Purity	Minor
default	moedict_select	1023	2		三噸半的貨車扣除車身重量，可以載運大約一千五百公斤的貨。	三噸半的車仔扣掉車身重，會當載<v>差不多</v>一千五百斤的貨。	Purity	Minor
default	moedict_select	1023	3		三噸半的貨車扣除車身重量，可以載運大約一千五百公斤的貨。	三噸半的車仔扣掉車身重，會當載差不多一千五百<v>斤</v>的貨。	Accuracy/Mistranslation	Major
default	moedict_select	1024	0		不只候鳥會隨著季節固定遷徙，有一些昆蟲及魚類也會這麼做。	毋但<v>過境鳥</v>會綴時節定著飛來去，一寡蟲豸佮魚仔嘛按呢。	Accuracy/Mistranslation	Major
default	moedict_select	1024	1		不只候鳥會隨著季節固定遷徙，有一些昆蟲及魚類也會這麼做。	毋但過境鳥會綴<v>時節</v>定著飛來去，一寡蟲豸佮魚仔嘛按呢。	Style/Awkward	Minor
default	moedict_select	1024	2		不只候鳥會隨著季節固定遷徙，有一些昆蟲及魚類也會這麼做。	毋但過境鳥會綴時節<v>定著</v>飛來去，一寡蟲豸佮魚仔嘛按呢。	Terminology/Inappropriate	Minor
default	moedict_select	1024	3		不只候鳥會隨著季節固定遷徙，有一些昆蟲及魚類也會這麼做。	毋但過境鳥會綴時節定著<v>飛來去</v>，一寡蟲豸佮魚仔嘛按呢。	Accuracy/Mistranslation	Minor
default	moedict_select	1024	4		不只候鳥會隨著季節固定遷徙，有一些昆蟲及魚類也會這麼做。	毋但過境鳥會綴時節定著飛來去，<v>一寡</v>蟲豸佮魚仔嘛按呢。	Accuracy/Omission	Minor
default	moedict_select	1024	5		不只候鳥會隨著季節固定遷徙，有一些昆蟲及魚類也會這麼做。	毋但過境鳥會綴時節定著飛來去，一寡蟲豸佮魚仔嘛<v>按呢</v>。	Accuracy/Omission	Minor
default	moedict_select	1025	0		這個人話多，又說得顛三倒四，就有人罵他「口吃又愛說話」。	這个人喙水真䆀，閣講甲大舌，就予人罵伊「喙花飽，無代誌講甲天花亂墜」。	no-error	no-error
default	moedict_select	1026	0		老闆很信任他，讓他當主管，想不到他卻被人收買，把公司要去投標的標金透露給對手的公司，真的是「不知感恩，吃裡扒外」。	頭家足<v>相信</v>伊，予伊做主管，想袂到伊煞去予人收買，共公司的標金講予對敵知影，有影是「食人一斤，還人四兩半」。	Terminology/Inappropriate	Minor
default	moedict_select	1026	1		老闆很信任他，讓他當主管，想不到他卻被人收買，把公司要去投標的標金透露給對手的公司，真的是「不知感恩，吃裡扒外」。	頭家足相信伊，予伊做主管，想袂到伊煞<v>去</v>予人收買，共公司的標金講予對敵知影，有影是「食人一斤，還人四兩半」。	Accuracy/Addition	Minor
default	moedict_select	1026	2		老闆很信任他，讓他當主管，想不到他卻被人收買，把公司要去投標的標金透露給對手的公司，真的是「不知感恩，吃裡扒外」。	頭家足相信伊，予伊做主管，想袂到伊煞去予人<v>收買</v>，共公司的標金講予對敵知影，有影是「食人一斤，還人四兩半」。	Style/Awkward	Minor
default	moedict_select	1026	3		老闆很信任他，讓他當主管，想不到他卻被人收買，把公司要去投標的標金透露給對手的公司，真的是「不知感恩，吃裡扒外」。	頭家足相信伊，予伊做主管，想袂到伊煞去予人收買，共<v>公司</v>的標金講予對敵知影，有影是「食人一斤，還人四兩半」。	Accuracy/Omission	Minor
default	moedict_select	1026	4		老闆很信任他，讓他當主管，想不到他卻被人收買，把公司要去投標的標金透露給對手的公司，真的是「不知感恩，吃裡扒外」。	頭家足相信伊，予伊做主管，想袂到伊煞去予人收買，共公司<v>的</v>標金講予對敵知影，有影是「食人一斤，還人四兩半」。	Purity	Minor
default	moedict_select	1026	5		老闆很信任他，讓他當主管，想不到他卻被人收買，把公司要去投標的標金透露給對手的公司，真的是「不知感恩，吃裡扒外」。	頭家足相信伊，予伊做主管，想袂到伊煞去予人收買，共公司的標金<v>講</v>予對敵知影，有影是「食人一斤，還人四兩半」。	Terminology/Inappropriate	Minor
default	moedict_select	1026	6		老闆很信任他，讓他當主管，想不到他卻被人收買，把公司要去投標的標金透露給對手的公司，真的是「不知感恩，吃裡扒外」。	頭家足相信伊，予伊做主管，想袂到伊煞去予人收買，共公司的標金講予<v>對敵</v>知影，有影是「食人一斤，還人四兩半」。	Accuracy/Mistranslation	Major
default	moedict_select	1026	7		老闆很信任他，讓他當主管，想不到他卻被人收買，把公司要去投標的標金透露給對手的公司，真的是「不知感恩，吃裡扒外」。	頭家足相信伊，予伊做主管，想袂到伊煞去予人收買，共公司的標金講予對敵知影，有影是「<v>食人一斤，還人四兩半</v>」。	Accuracy/Mistranslation	Major
default	moedict_select	1027	0		這次比賽，對手已經撂狠話了，說要讓我們輸得很難看，「奮發向上，勿落人後」，我們得練習得勤快些，不讓別人有批評之處。	這擺的比賽，對手已經<v>放風聲</v>講欲予阮輸甲真歹看，「拚勢拍拚，毋通落後人」，咱著愛較認真咧操練一下，才袂予人嫌。	Accuracy/Mistranslation	Minor
default	moedict_select	1027	1		這次比賽，對手已經撂狠話了，說要讓我們輸得很難看，「奮發向上，勿落人後」，我們得練習得勤快些，不讓別人有批評之處。	這擺的比賽，對手已經放風聲講欲予阮輸甲真歹看，「<v>拚勢拍拚</v>，毋通落後人」，咱著愛較認真咧操練一下，才袂予人嫌。	Style/Awkward	Minor
default	moedict_select	1027	2		這次比賽，對手已經撂狠話了，說要讓我們輸得很難看，「奮發向上，勿落人後」，我們得練習得勤快些，不讓別人有批評之處。	這擺的比賽，對手已經放風聲講欲予阮輸甲真歹看，「拚勢拍拚，毋通<v>落後人</v>」，咱著愛較認真咧操練一下，才袂予人嫌。	Accuracy/Mistranslation	Minor
default	moedict_select	1027	3		這次比賽，對手已經撂狠話了，說要讓我們輸得很難看，「奮發向上，勿落人後」，我們得練習得勤快些，不讓別人有批評之處。	這擺的比賽，對手已經放風聲講欲予阮輸甲真歹看，「拚勢拍拚，毋通落後人」，咱著愛較<v>認真</v>咧操練一下，才袂予人嫌。	Terminology/Inappropriate	Minor
default	moedict_select	1027	4		這次比賽，對手已經撂狠話了，說要讓我們輸得很難看，「奮發向上，勿落人後」，我們得練習得勤快些，不讓別人有批評之處。	這擺的比賽，對手已經放風聲講欲予阮輸甲真歹看，「拚勢拍拚，毋通落後人」，咱著愛較認真咧操練一下，才袂予人<v>嫌</v>。	Accuracy/Mistranslation	Minor
default	moedict_select	1028	0		女人坐月子的時候，要是不小心患上月子病，是會糾纏一輩子喔！	查某人<v>有身彼站仔</v>，若無細膩著著「月內風」，是會綴伊一世人啦！	Accuracy/Mistranslation	Major
default	moedict_select	1028	1		女人坐月子的時候，要是不小心患上月子病，是會糾纏一輩子喔！	查某人有身彼站仔，若無細膩著著「月內風」，是會<v>綴伊</v>一世人啦！	Style/Awkward	Minor
default	moedict_select	1029	0		老闆急著要的報表，你不快做好，到時候你會被他修理得慘兮兮。	頭家<v>欲用的</v>報表，你毋緊做予好勢，等咧你就會予伊修理甲哀爸叫母。	Style/Awkward	Minor
default	moedict_select	1029	1		老闆急著要的報表，你不快做好，到時候你會被他修理得慘兮兮。	頭家欲用的報表，你毋緊做予好勢，<v>等咧</v>你就會予伊修理甲哀爸叫母。	Accuracy/Mistranslation	Minor
default	moedict_select	1029	2		老闆急著要的報表，你不快做好，到時候你會被他修理得慘兮兮。	頭家欲用的報表，你毋緊做予好勢，等咧你就會予伊<v>修理</v>甲哀爸叫母。	Terminology/Inappropriate	Minor
default	moedict_select	1029	3		老闆急著要的報表，你不快做好，到時候你會被他修理得慘兮兮。	頭家欲用的報表，你毋緊做予好勢，等咧你就會予伊修理甲<v>哀爸叫母</v>。	Style/Awkward	Minor
default	moedict_select	1030	0		你老是喜歡自己一個人跑去沒有救生員的海邊游泳，早晚會出事。	你定定愛家己一个走去無救生員的海邊泅水，<v>早慢</v>會出代誌。	Style/Awkward	Minor
default	moedict_select	1031	0		「手心手背都是肉」，不論是女兒或兒子，都是父母的心肝寶貝。	「<v>手面相拍</v>」，無論查某囝抑是後生，攏是爸母的心肝寶貝。	Accuracy/Mistranslation	Major
default	moedict_select	1032	0		各位親朋好友、前輩們，我「喝第一杯酒，講第一句話」較為越權，今天是主人七十歲生日，我們大家祝他平安順遂活到一百二十歲。	各位親情朋友、前輩，我「喝頭一杯，講頭一句話」較無禮數，今仔日是主人七十歲生日，咱逐家來共伊祝福身體健康食百二。	no-error	no-error
default	moedict_select	1033	0		這條溪每年都溺死好幾個人，政府規定這裡不能戲水，不過都沒人理會，過沒幾年，事情就「船過水無痕」，戲水的人仍然滿坑滿谷。	這條溪逐年攏淹死幾若个人，政府規定遮袂使<v>泅水</v>，毋過無人咧插伊，無偌久，代誌就「船過水無痕」矣，猶是滿滿是咧泅水。	Accuracy/Mistranslation	Minor
default	moedict_select	1033	1		這條溪每年都溺死好幾個人，政府規定這裡不能戲水，不過都沒人理會，過沒幾年，事情就「船過水無痕」，戲水的人仍然滿坑滿谷。	這條溪逐年攏淹死幾若个人，政府規定遮袂使泅水，毋過<v>無人</v>咧插伊，無偌久，代誌就「船過水無痕」矣，猶是滿滿是咧泅水。	Accuracy/Omission	Minor
default	moedict_select	1033	2		這條溪每年都溺死好幾個人，政府規定這裡不能戲水，不過都沒人理會，過沒幾年，事情就「船過水無痕」，戲水的人仍然滿坑滿谷。	這條溪逐年攏淹死幾若个人，政府規定遮袂使泅水，毋過無人咧插伊，<v>無偌久</v>，代誌就「船過水無痕」矣，猶是滿滿是咧泅水。	Accuracy/Mistranslation	Minor
